"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3210000","321000001120210011","20210208","","01","영업/정상","0000","정상","","","","","02-581-6997","0","","서울특별시 서초구 서초동 1336-1 리더스원 상가 ","서울특별시 서초구 사임당로 158 리더스원 상가 3층 308호 (서초동)","06629","서초사랑약국","20210310151814","U","2021-03-12 02:40:00.0","","202375.747328008    ","443293.000121873    ","동물약국","","","000",""
"3210000","321000001120210004","20210113","","01","영업/정상","0000","정상","","","","","02-596-1776","0","","서울특별시 서초구 방배동 1549 방배동예다인프라자빌딩 ","서울특별시 서초구 동작대로 118 방배동예다인프라자빌딩 107호 (방배동)","06568","방배대한약국","20210201151426","U","2021-02-03 02:40:00.0","","198387.623421253    ","442756.849171671    ","동물약국","","","000",""
"3210000","321000001120210005","20210115","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서초구 방배동 445-5 ","서울특별시 서초구 방배천로 5-3 1층 (방배동)","06693","사당 13번 약국","20210628093524","U","2021-06-30 02:40:00.0","","198358.536839066    ","441651.560578965    ","동물약국","","","000",""
"3210000","321000001120210006","20210115","","01","영업/정상","0000","정상","","","","","02-577-6234","","","서울특별시 서초구 내곡동 391 내곡 SH 플라자 ","서울특별시 서초구 청계산로9길 70 내곡 SH 플라자 105호 (내곡동)","06800","생각하는약국","20210115141609","I","2021-01-17 00:23:04.0","","","","동물약국","","","000",""
"3210000","321000001120210007","20210115","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서초구 우면동 721-1 우면프라자 ","서울특별시 서초구 태봉로 70 우면프라자1 110호 (우면동)","06764","연두약국","20210609153810","U","2021-06-11 02:40:00.0","","202190.137340546    ","440262.27086909     ","동물약국","","","000",""
"3210000","321000001120210008","20210126","","01","영업/정상","0000","정상","","","","","02-533-3107","0","","서울특별시 서초구 반포동 20-45 반포자이플라자 ","서울특별시 서초구 잠원로 24 반포자이플라자 406호 (반포동)","06544","행복나눔약국","20210623160836","U","2021-06-25 02:40:00.0","","200800.417027918    ","444989.874340522    ","동물약국","","","000",""
"3210000","321000001120130012","20130606","","01","영업/정상","0000","정상","","","","","591-3619","","","서울특별시 서초구 서초동 1714-19번지 한성빌딩 101호","서울특별시 서초구 법원로2길 23 101호 (서초동 한성빌딩 )","06596","하나약국","20130606143852","I","2018-08-31 23:59:59.0","","201103.134111392    ","443585.843772336    ","동물약국","","","000",""
"3210000","321000001120130051","20130717","","01","영업/정상","0000","정상","","","","","534-5536","","","서울특별시 서초구 잠원동 57번지 대림상가 117호","서울특별시 서초구 잠원로8길 25 117호 (잠원동 대림상가)","06518","서초늘푸른약국","20130717173247","I","2018-08-31 23:59:59.0","","201016.28355700000  ","446102.58887600000  ","동물약국","","","000",""
"3210000","321000001120130041","20130623","","01","영업/정상","0000","정상","","","","","2155-1610","","","서울특별시 서초구 양재동 215번지 하이브랜드패션관 2198호","서울특별시 서초구 매헌로 16 2198호 (양재동하이브랜드패션관)","","에덴셀스마트약국","20130623171947","I","2018-08-31 23:59:59.0","","203204.755637424    ","440136.781183797    ","동물약국","","","000",""
"3210000","321000001120210003","20210106","","03","폐업","0002","폐업","20221031","","","","","","","서울특별시 서초구 내곡동 342-1 내곡플라자","서울특별시 서초구 헌릉로8길 9-8 내곡플라자 1층 108호 (내곡동)","06800","늘픔약국","20221031142644","U","2021-11-01 00:02:00.0","","205221.03374911","439390.862880938","","","","",""
"3210000","321000001120160002","20160314","","01","영업/정상","0000","정상","","","","","02-3473-4222","0","","서울특별시 서초구 서초동 1443-13","서울특별시 서초구 효령로 332 1층 (서초동)","06721","서리풀약국","20221014154932","U","2021-10-30 23:06:00.0","","201747.952040267","442633.59410289","","","","",""
"3210000","321000001120170010","20171106","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 우면동 757번지 서초타워 103호","서울특별시 서초구 중앙로 582 103호 (우면동)","06767","태평양약국","20171106113105","I","2018-08-31 23:59:59.0","","201286.184985316    ","439441.292545164    ","동물약국","","","000",""
"3210000","321000001120150004","20151002","","01","영업/정상","0000","정상","","","","","02-537-9286","0","","서울특별시 서초구 반포동 32-2 동화반포프라자빌딩 105호","서울특별시 서초구 서초중앙로 230 (반포동 동화반포프라자빌딩)","06599","우리들약국","20210622143227","U","2021-06-24 02:40:00.0","","200990.250327999    ","444448.965951032    ","동물약국","","","000",""
"3210000","321000001120150005","20151029","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서초구 양재동 교원빌딩 1층 ","서울특별시 서초구 바우뫼로35길 28 (양재동 교원빌딩)","06744","푸른온누리약국","20210609153922","U","2021-06-11 02:40:00.0","","203365.302171969    ","441951.309206746    ","동물약국","","","000",""
"3210000","321000001120160016","20161223","","01","영업/정상","0000","정상","","","","","02-534-2678","","","서울특별시 서초구 방배동 773-4번지 ","서울특별시 서초구 방배로 244 (방배동)","06584","임마누엘온누리약국","20200616122010","U","2020-06-18 02:40:00.0","","198998.136902669    ","443628.43279987     ","동물약국","","","000",""
"3210000","321000001120170009","20171026","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 방배동 3160번지 (재)원불교 유문빌딩 1층 ","서울특별시 서초구 동작대로 114 1층 (방배동 (재)원불교 유문빌딩)","06568","방배이수동물약국","20171026102756","I","2018-08-31 23:59:59.0","","198397.235721331    ","442728.184727023    ","동물약국","","","000",""
"3210000","321000001120170003","20170712","","01","영업/정상","0000","정상","","","","","02-575-0112","","","","서울특별시 서초구 헌릉로8길 45 상가동 2층 203호 (내곡동 서초포레스타2단지)","06800","봄약국","20170712180844","I","2018-08-31 23:59:59.0","","205229              ","439241              ","동물약국","","","000",""
"3210000","321000001120170004","20170718","","01","영업/정상","0000","정상","","","","","02-594-3141","","","서울특별시 서초구 방배동 1546번지 ","서울특별시 서초구 동광로12가길 42 1층 (방배동)","06567","동해물약국","20170718184426","I","2018-08-31 23:59:59.0","","198392.142869507    ","442817.670450014    ","동물약국","","","000",""
"3210000","321000001120170005","20170808","","01","영업/정상","0000","정상","","","","","02-553-5009","","","서울특별시 서초구 잠원동 12-21번지 ","서울특별시 서초구 강남대로 615 1층 (잠원동 금정빌딩)","06524","메디칼허브약국","20170808175143","I","2018-08-31 23:59:59.0","","201601.185140592    ","446044.757176321    ","동물약국","","","000",""
"3210000","321000001120040002","20040517","","01","영업/정상","0000","정상","","","","","534-8889","49","","서울특별시 서초구 잠원동 65-32번지 65-34 지층 ","서울특별시 서초구 잠원로 94 (잠원동)","06520","한신메디칼약국","20111030144957","I","2018-08-31 23:59:59.0","","200628.43767533     ","445580.594039349    ","동물약국","","","000",""
"3210000","321000001120170006","20170830","","01","영업/정상","0000","정상","","","","","02-532-1525","","","서울특별시 서초구 서초동 1315번지 ","서울특별시 서초구 서초대로 389 1층 105106호 (서초동 진흥상가)","06617","진흥온누리약국","20200324112919","U","2020-03-26 02:40:00.0","","201930.014907812    ","443904.461723691    ","동물약국","","","000",""
"3210000","321000001120170008","20170918","","01","영업/정상","0000","정상","","","","","02-578-4955","","","서울특별시 서초구 양재동 230-1번지 ","서울특별시 서초구 청계산로 10 1층 (양재동 농협하나로클럽)","06797","하나로약국","20170918132123","I","2018-08-31 23:59:59.0","","203727.376646585    ","440165.885849235    ","동물약국","","","000",""
"3210000","321000001120130030","20130611","","01","영업/정상","0000","정상","","","","","3472-6722","","","서울특별시 서초구 서초동 1335번지 무지개종합상가 ","서울특별시 서초구 효령로 401 1층 (서초동 무지개종합상가)","06630","나성온누리약국","20130611102825","I","2018-08-31 23:59:59.0","","202245.377899369    ","442987.986999742    ","동물약국","","","000",""
"3210000","321000001120180001","20180104","","01","영업/정상","0000","정상","","","","","02-582-5717","","","서울특별시 서초구 서초동 1443-31번지 ","서울특별시 서초구 효령로68길 114 (서초동)","06721","자연약국","20180104095354","I","2018-08-31 23:59:59.0","","201579.900098232    ","442559.824986615    ","동물약국","","","000",""
"3210000","321000001120180002","20180116","","01","영업/정상","0000","정상","","","","","02-581-4925","","","서울특별시 서초구 서초동 1342번지 ","서울특별시 서초구 효령로 394 1층 6호 (서초동)","06727","그린약국","20180116192415","I","2018-08-31 23:59:59.0","","202310.237266626    ","442849.568744266    ","동물약국","","","000",""
"3210000","321000001120180003","20180305","","01","영업/정상","0000","정상","","","","","02-572-4799","0","","서울특별시 서초구 서초동 1366-9 양재역 25호","서울특별시 서초구 남부순환로 지하 2585 양재역 25호 (서초동)","06735","양재뿌리약국","20211209154635","U","2021-12-11 02:40:00.0","","202882.878990174    ","442509.972957846    ","동물약국","","","000","0"
"3210000","321000001120040007","20041021","","03","폐업","0002","폐업","20071231","","","","3477-4270","31","","서울특별시 서초구 잠원동 70-2번지 지상1층 ","","","팜약국","20071231094431","I","2018-08-31 23:59:59.0","","200576.608647619    ","445241.8984183      ","동물약국","","","000",""
"3210000","321000001120040004","20040623","","03","폐업","0002","폐업","20130118","","","","02-533-9939","24","","서울특별시 서초구 반포동 929번지 11881189 반포주공단지상가 케이동 1호 ","","","은혜약국","20130118134150","I","2018-08-31 23:59:59.0","","199238.952311971    ","444669.024714097    ","동물약국","","","000",""
"3210000","321000001120040005","20040702","","03","폐업","0002","폐업","20070131","","","","3477-3497","17","","서울특별시 서초구 방배동 770-1번지 삼호상가 1층 108호 ","서울특별시 서초구 방배로43길 21 (방배동삼호상가 1층 108호)","","삼호약국","20070131112655","I","2018-08-31 23:59:59.0","","198791.828233967    ","443667.105204328    ","동물약국","","","000",""
"3210000","321000001120040006","20040826","","03","폐업","0002","폐업","20061116","","","","02-537-1086","20","","서울특별시 서초구 방배동 725번지 신방배삼호아파트상가 지상1층 103호 ","","","성지약국","20061116110616","I","2018-08-31 23:59:59.0","","199022.868453712    ","443881.411090312    ","동물약국","","","000",""
"3210000","321000001120130050","20130710","","03","폐업","0002","폐업","20170609","","","","537-1779","","","서울특별시 서초구 반포동 63-7번지 반포효성빌딩 지하2층호","서울특별시 서초구 반포대로 235 지하층 2호 (반포동 반포효성빌딩)","06578","조달약국","20170609165620","I","2018-08-31 23:59:59.0","","200222.33368139     ","444269.366757895    ","동물약국","","","000",""
"3010000","301000001120220003","20220509","","01","영업/정상","0000","정상","","","","","02-3789-7749","","","서울특별시 중구 남대문로3가 30-1","서울특별시 중구 남대문로 22(남대문로3가)","04529","고향약국","20220509112308","I","2021-12-04 23:01:00.0","","197999.811198108","450951.912134157","","","","",""
"3210000","321000001120150001","20150127","","03","폐업","0002","폐업","20160801","","","","070-4117-8275","30","","서울특별시 서초구 서초동 1578-5번지 한성빌딩 103호","서울특별시 서초구 사임당로 39 1층 103호 (서초동 한성빌딩)","06650","더블유스토어 하이약국","20160801175226","I","2018-08-31 23:59:59.0","","201176.159311432    ","442917.346139861    ","동물약국","","","000",""
"3210000","321000001120130037","20130623","","03","폐업","0002","폐업","20191114","","","","3471-2662","","","서울특별시 서초구 서초동 1602-8번지 장수빌딩 ","서울특별시 서초구 서초중앙로 39 1층 (서초동 장수빌딩)","06654","서초로하스약국","20191114134503","U","2019-11-16 02:40:00.0","","201322.30487951     ","442566.64109412     ","동물약국","","","000",""
"3210000","321000001120130039","20130623","","03","폐업","0002","폐업","20150422","","","","532-8108","","","서울특별시 서초구 서초동 1682번지 서초래미안APT상가 108호","서울특별시 서초구 서초대로65길 13-10 108호 (서초동 서초래미안APT상가)","06602","새봄온누리약국","20150422161955","I","2018-08-31 23:59:59.0","","201600.394681612    ","444038.762540109    ","동물약국","","","000",""
"3210000","321000001120130040","20130623","","03","폐업","0002","폐업","20160926","","","","537-1840","","","서울특별시 서초구 잠원동 58-24번지 뉴타운빌딩 ","","","한성약국","20160926161205","I","2018-08-31 23:59:59.0","","201104.26895551     ","445266.678558749    ","동물약국","","","000",""
"3210000","321000001120130038","20130623","","03","폐업","0002","폐업","20140122","","","","533-7197","","","서울특별시 서초구 방배동 796-28번지 ","서울특별시 서초구 동광로 75 1층 (방배동)","06584","남영약국","20140122153434","I","2018-08-31 23:59:59.0","","199100.858117466    ","443429.869828771    ","동물약국","","","000",""
"3210000","321000001120150002","20150723","","03","폐업","0002","폐업","20160225","","","","","","","서울특별시 서초구 서초동 1306-4번지 강남지웰타워2 103호","서울특별시 서초구 서초대로77길 24 103호 (서초동 강남지웰타워2)","06614","굿약국","20160225131412","I","2018-08-31 23:59:59.0","","202228.219796335    ","444201.821735534    ","동물약국","","","000",""
"3210000","321000001120160014","20161031","","03","폐업","0002","폐업","20170711","","","","02-578-4955","","","서울특별시 서초구 양재동 230번지 1층 ","서울특별시 서초구 청계산로 10 1층 (양재동 농협하나로클럽)","06797","하나로 약국","20170711171554","I","2018-08-31 23:59:59.0","","203811.366422118    ","440070.727589935    ","동물약국","","","000",""
"3210000","321000001120160015","20161121","","03","폐업","0002","폐업","20180607","","","","02-523-0365","","","서울특별시 서초구 서초동 1327-13번지 ","서울특별시 서초구 서초대로78길 36 (서초동 강남지웰타워)","06621","스마트온누리약국","20180607121424","I","2018-08-31 23:59:59.0","","202417.165841398    ","443620.723028184    ","동물약국","","","000",""
"3210000","321000001120160008","20160610","","03","폐업","0002","폐업","20181005","","","","02-535-1912","","","서울특별시 서초구 서초동 1303-10번지 서초한일유앤아이주상복합 106호","서울특별시 서초구 사평대로56길 7 106호 (서초동 서초한일유앤아이주상복합)","06611","밝은약국","20181005104128","U","2018-10-07 02:35:50.0","","202014.206600227    ","444556.487126756    ","동물약국","","","000",""
"3210000","321000001120160009","20160630","","03","폐업","0002","폐업","20181219","","","","02-579-8852","","","서울특별시 서초구 양재동 314-9번지 승진빌딩 1층 ","서울특별시 서초구 마방로2길 57 1층 (양재동 승진빌딩)","06779","시민의 숲 수약국","20181219145221","U","2018-12-21 02:40:00.0","","203421.070583103    ","440991.381347921    ","동물약국","","","000",""
"3210000","321000001120050001","20050105","","03","폐업","0002","폐업","20111228","","","","582-5113","28","","서울특별시 서초구 방배동 436-1번지 ","서울특별시 서초구 방배천로18길 26 (방배동)","","자생당약국","20111228171722","I","2018-08-31 23:59:59.0","","198535.50743075     ","442263.166089837    ","동물약국","","","000",""
"3210000","321000001120050002","20050602","","03","폐업","0002","폐업","20100716","","","","582-5717","56","","서울특별시 서초구 서초동 1443-31  번지 지상1층 ","","","자연약국","20100716153630","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3210000","321000001120120001","20120322","","03","폐업","0002","폐업","20140703","","","","","0","","서울특별시 서초구 우면동 66-2번지 ","서울특별시 서초구 바우뫼로7길 8 501호 (우면동 세신종합상가)","06762","초록약국","20140703091224","I","2018-08-31 23:59:59.0","","202175.011113176    ","440963.759050916    ","동물약국","","","000",""
"3210000","321000001120130001","20130422","","03","폐업","0002","폐업","20170123","","","","537-9222","0","","서울특별시 서초구 서초동 1307-29번지 수호빌딩 ","서울특별시 서초구 서초대로77길 29 1층 (서초동 수호빌딩)","06614","올리브 약국","20170123153645","I","2018-08-31 23:59:59.0","","202185.814735591    ","444235.869343957    ","동물약국","","","000",""
"3210000","321000001120170001","20170703","","03","폐업","0002","폐업","20200128","","","","","","","서울특별시 서초구 반포동 19-4번지 ","서울특별시 서초구 신반포로 194 1층 17호 (반포동 강남고속버스터미널)","06545","부츠약국고속터미널점","20200128115737","U","2020-01-30 02:40:00.0","","200554.74395758     ","444811.364826199    ","동물약국","","","000",""
"3210000","321000001120040001","20040303","","03","폐업","0002","폐업","20060330","","","","","0","","서울특별시 서초구 방배동 1546번지 ","서울특별시 서초구 동광로12가길 42 (방배동)","","동해물동물약국","20060330111909","I","2018-08-31 23:59:59.0","","198392.142869507    ","442817.670450014    ","동물약국","","","000",""
"3210000","321000001120130002","20130422","","03","폐업","0002","폐업","20150121","","","","5329434","0","","서울특별시 서초구 서초동 1318번지 대승빌딩 101호","서울특별시 서초구 강남대로61길 3 101호 (서초동 대승빌딩)","06615","하늘약국","20150121131537","I","2018-08-31 23:59:59.0","","202273.129089526    ","444106.32473027     ","동물약국","","","000",""
"3210000","321000001120130013","20130606","","03","폐업","0002","폐업","20130805","","","","536-4351","","","서울특별시 서초구 반포동 63-1번지 ","서울특별시 서초구 사평대로 160 지하층 (반포동)","06578","팔래스약국","20130805171956","I","2018-08-31 23:59:59.0","","200148.908812958    ","444359.607819267    ","동물약국","","","000",""
"3210000","321000001120130014","20130606","","03","폐업","0002","폐업","20160921","","","","591-4251","","","서울특별시 서초구 잠원동 69-12번지 반포쇼핑 6동 403호","서울특별시 서초구 신반포로 205 6동 403호 (잠원동 반포쇼핑)","06512","희망약국","20160921092703","I","2018-08-31 23:59:59.0","","200473.788511426    ","444969.683317754    ","동물약국","","","000",""
"3210000","321000001120040003","20040517","","03","폐업","0002","폐업","20071115","","","","579-7715","65","","서울특별시 서초구 양재동 12-3   번지 12-9 지상7층 ","","","해맑은약국","20071115150443","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3210000","321000001120170007","20170905","","03","폐업","0002","폐업","20210222","","","","","","","서울특별시 서초구 서초동 1303-10 ","서울특별시 서초구 사평대로56길 7 1층 106호 (서초동 서초한일유앤아이주상복합)","06611","밝은약국","20210222161753","U","2021-02-24 02:40:00.0","","202014.206600227    ","444556.487126756    ","동물약국","","","000",""
"3210000","321000001120130031","20130611","","03","폐업","0002","폐업","20180320","","","","576-9772","","","서울특별시 서초구 양재동 5-1번지 ","서울특별시 서초구 논현로31길 41 1층 (양재동)","06745","구룡수약국","20180320145132","I","2018-08-31 23:59:59.0","","203579.713381159    ","442070.694003334    ","동물약국","","","000",""
"3210000","321000001120130022","20130606","","03","폐업","0002","폐업","20170925","","","","585-2113","","","서울특별시 서초구 방배동 445-5번지 도양빌딩 ","서울특별시 서초구 방배천로 5-3 1층 (방배동 도양빌딩)","06693","사당13번약국","20170925153121","I","2018-08-31 23:59:59.0","","198358.536839066    ","441651.560578965    ","동물약국","","","000",""
"3210000","321000001120130049","20130709","","03","폐업","0002","폐업","20200612","","","","532-5427","","","서울특별시 서초구 방배동 1751번지 ","서울특별시 서초구 동작대로 132 (방배동)","06567","스마일약국","20200612160406","U","2020-06-14 02:40:00.0","","198391.007333333    ","442902.290333333    ","동물약국","","","000",""
"3210000","321000001120150003","20150804","","03","폐업","0002","폐업","20170510","","","","070-7795-7505","0","","서울특별시 서초구 양재동 326-7번지 ","서울특별시 서초구 강남대로 48-6 (양재동 한속빌딩)","06779","양재로하스약국","20170510140350","I","2018-08-31 23:59:59.0","","203470.772394968    ","440773.57015373     ","동물약국","","","000",""
"3210000","321000001120130015","20130606","","03","폐업","0002","폐업","20141007","","","","598-8291","","","서울특별시 서초구 서초동 1487-1번지 102호","서울특별시 서초구 효령로 200 102호 (서초동)","06708","늘기쁜약국","20141007143153","I","2018-08-31 23:59:59.0","","200466.08067643     ","442289.98020825     ","동물약국","","","000",""
"3210000","321000001120130016","20130606","","03","폐업","0002","폐업","20161026","","","","594-0801","","","서울특별시 서초구 방배동 851-8번지 ","서울특별시 서초구 방배로 174 (방배동)","06586","강남메디칼약국","20161026143750","I","2018-08-31 23:59:59.0","","199326.828374851    ","442991.827269056    ","동물약국","","","000",""
"3210000","321000001120160011","20160831","","03","폐업","0002","폐업","20171201","","","","02-3482-1535","","","서울특별시 서초구 방배동 773-17번지 1층 ","서울특별시 서초구 방배로 234 1층 (방배동 아이투비빌딩)","06584","서래약국","20180510100454","I","2018-08-31 23:59:59.0","","199039.887438249    ","443553.731206649    ","동물약국","","","000",""
"3210000","321000001120160012","20161018","","03","폐업","0002","폐업","20171030","","","","02-575-7220","","","서울특별시 서초구 우면동 757번지 ","서울특별시 서초구 중앙로 582 (우면동 서초타워)","06767","태평양약국","20171030133503","I","2018-08-31 23:59:59.0","","201286.184985316    ","439441.292545164    ","동물약국","","","000",""
"3210000","321000001120130033","20130612","","03","폐업","0002","폐업","20211229","","","","532-5222","","","서울특별시 서초구 반포동 20-45 자이프라자 상가 ","서울특별시 서초구 잠원로 24 (반포동 자이프라자 상가)","06544","자이프라자약국","20211229163815","U","2021-12-31 02:40:00.0","","200800.417027918    ","444989.874340522    ","동물약국","","","000","0"
"3210000","321000001120130042","20130623","","03","폐업","0002","폐업","20170303","","","","532-5456","","","서울특별시 서초구 잠원동 72-3번지 태남빌딩 303호","서울특별시 서초구 잠원로3길 40 3층 303호 (잠원동 태남빌딩)","06510","태남약국","20170303164225","I","2018-08-31 23:59:59.0","","200258.046490891    ","445103.708668959    ","동물약국","","","000",""
"3210000","321000001120130024","20130606","","03","폐업","0002","폐업","20150924","","","","514-5530","","","서울특별시 서초구 반포동 736-6번지 신태양빌딩 ","서울특별시 서초구 강남대로 507 1층 (반포동 신태양빌딩)","06536","신논현올리브약국","20150925101351","I","2018-08-31 23:59:59.0","","201905.668448077    ","444987.324729964    ","동물약국","","","000",""
"3210000","321000001120130023","20130606","","03","폐업","0002","폐업","20160106","","","","3471-8558","","","서울특별시 서초구 서초동 1516-3번지 ","서울특별시 서초구 명달로 92 (서초동)","06668","등불약국","20160106140911","I","2018-08-31 23:59:59.0","","200309.679096624    ","442586.041087058    ","동물약국","","","000",""
"3210000","321000001120130011","20130606","","03","폐업","0002","폐업","20150317","","","","577-1711","","","서울특별시 서초구 양재동 341-2번지 ","서울특별시 서초구 동산로6길 38 (양재동)","06786","이오당약국","20150317140304","I","2018-08-31 23:59:59.0","","203865.37           ","440812.055          ","동물약국","","","000",""
"3210000","321000001120130053","20130726","","03","폐업","0002","폐업","20131021","","","","593-3379","","","서울특별시 서초구 방배동 2233번지 현대홈타운상가 1층 ","서울특별시 서초구 방배중앙로21길 55 1층 (방배동 현대홈타운상가)","06560","우리약국","20131021144704","I","2018-08-31 23:59:59.0","","198490.751641835    ","443253.55681268     ","동물약국","","","000",""
"3210000","321000001120130054","20130812","","03","폐업","0002","폐업","20180705","","","","525-3955","","","서울특별시 서초구 서초동 1523-6번지 ","서울특별시 서초구 반포대로19길 21 (서초동)","06670","다보약국","20180705152307","I","2018-08-31 23:59:59.0","","200678.542550708    ","442758.678695834    ","동물약국","","","000",""
"3220000","322000001120160013","20161018","","03","폐업","0002","폐업","20170327","","","","","","","서울특별시 강남구 역삼동 736-18번지 ","서울특별시 강남구 테헤란로20길 11 1층 (역삼동)","06236","올리브온누리약국","20170327174216","I","2018-08-31 23:59:59.0","","202984.123833238    ","444086.61266247     ","동물약국","","","000",""
"3210000","321000001120130055","20130829","","03","폐업","0002","폐업","20150914","","","","583-1993","","","서울특별시 서초구 서초동 1445-13번지 쌍용플래티넘 210호","서울특별시 서초구 서초중앙로 18 210호 (서초동 쌍용플래티넘)","06720","서초동의약국","20150914130115","I","2018-08-31 23:59:59.0","","201463.690299789    ","442429.147525901    ","동물약국","","","000",""
"3210000","321000001120130056","20131121","","03","폐업","0002","폐업","20160519","","","","02-3462-4055","","","서울특별시 서초구 우면동 63번지 ","서울특별시 서초구 바우뫼로7길 11 103호 (우면동 주공A 상가)","06762","예송약국","20160519102159","I","2018-08-31 23:59:59.0","","202072.94919822     ","440890.331828961    ","동물약국","","","000",""
"3210000","321000001120150006","20151116","","03","폐업","0002","폐업","20211215","","","","070-7458-0303","","","서울특별시 서초구 양재동 20-8 ","서울특별시 서초구 바우뫼로35길 22 (양재동 모창빌딩)","06744","평강약국","20211215090149","U","2021-12-17 02:40:00.0","","203382.956019224    ","441929.747343741    ","동물약국","","","000","0"
"3210000","321000001120130025","20130606","","03","폐업","0002","폐업","20141008","","","","6282-1213","","","서울특별시 서초구 반포동 19-3번지 ","서울특별시 서초구 신반포로 176 1층 (반포동)","06546","굿모닝약국","20141008135519","I","2018-08-31 23:59:59.0","","200250.447804795    ","444683.220506107    ","동물약국","","","000",""
"3210000","321000001120130027","20130606","","03","폐업","0002","폐업","20171130","","","","521-2468","","","서울특별시 서초구 서초동 1446-11번지 현대슈퍼빌상가 ","서울특별시 서초구 서초중앙로 15 (서초동 현대슈퍼빌상가)","06718","슈퍼빌 온누리약국","20171130102325","I","2018-08-31 23:59:59.0","","201347.665918617    ","442312.725051308    ","동물약국","","","000",""
"3210000","321000001120130018","20130606","","03","폐업","0002","폐업","20151120","","","","525-5143","","","서울특별시 서초구 서초동 1319-13번지 서초현대타워 403호","서울특별시 서초구 강남대로 375 403호 (서초동 서초현대타워)","06620","현대영약국","20151120145757","I","2018-08-31 23:59:59.0","","202389.26           ","443804.065          ","동물약국","","","000",""
"3210000","321000001120130020","20130606","","03","폐업","0002","폐업","20200612","","","","5828943","0","","서울특별시 서초구 서초동 1331번지 동양빌딩 504호","서울특별시 서초구 사임당로 157 504호 (서초동 우성아파트)","06625","메디팜동양약국","20200612173339","U","2020-06-14 02:40:00.0","","202331.073405248    ","443429.911287508    ","동물약국","","","000",""
"3210000","321000001120160005","20190325","","03","폐업","0002","폐업","20190325","","","","02-535-8233","0","","서울특별시 서초구 서초동 1306-4번지 강남지웰타워2 103호","서울특별시 서초구 서초대로77길 24 103호 (서초동 강남 지웰타워2)","06614","굿약국","20190409090555","U","2019-04-11 02:40:00.0","","202228.219796335    ","444201.821735534    ","동물약국","","","000",""
"3210000","321000001120190006","20191016","","03","폐업","0002","폐업","20201228","","","","","","","서울특별시 서초구 내곡동 143 서초 포레스타 2단지 203호","서울특별시 서초구 헌릉로8길 45 2층 203호 (내곡동 서초 포레스타 2단지)","06800","봄약국","20201228103213","U","2020-12-30 02:40:00.0","","205525.422778498    ","439208.962102822    ","동물약국","","","000",""
"3210000","321000001120210018","20210513","","03","폐업","0002","폐업","20220201","","","","","0","","서울특별시 서초구 서초동 1342-4 LG전자대리점 1호","서울특별시 서초구 효령로 406 LG전자대리점 1층 1호 (서초동)","06727","코앞약국","20220121155802","U","2022-01-23 02:40:00.0","","202410.063592656    ","442887.932850631    ","동물약국","","","000","0"
"3210000","321000001120210016","20210405","","03","폐업","0002","폐업","20210806","","","","02-525-5603","","","서울특별시 서초구 서초동 1336-1 리더스원 상가 ","서울특별시 서초구 사임당로 158 리더스원 상가 1층 146호 (서초동)","06629","휴베이스리더스약국","20210806172720","U","2021-08-08 02:40:00.0","","202375.747328008    ","443293.000121873    ","동물약국","","","000","0"
"3210000","321000001120160001","20160308","","03","폐업","0002","폐업","20170210","","","","02-533-7128","","","서울특별시 서초구 방배동 남부종합시장 111호","서울특별시 서초구 방배중앙로27길 17 111호 (방배동 남부종합시장)","06555","뉴소화약국","20170210135124","I","2018-08-31 23:59:59.0","","198592.572389794    ","443636.163371743    ","동물약국","","","000",""
"3210000","321000001120190002","20190320","","01","영업/정상","0000","정상","","","","","02-535-8233","0","","서울특별시 서초구 서초동 1306-4번지 강남 지웰타워2 ","서울특별시 서초구 서초대로77길 24 강남 지웰타워2 (서초동)","06614","굿약국","20190703143558","U","2019-07-05 02:40:00.0","","202228.219796335    ","444201.821735534    ","동물약국","","","000",""
"3210000","321000001120190003","20190425","","01","영업/정상","0000","정상","","","","","02-6348-5252","","","서울특별시 서초구 반포동 92-15번지 ","서울특별시 서초구 서래로 46 1층 (반포동)","06577","오약국","20190425131449","I","2019-04-27 02:20:31.0","","199805.793093039    ","444100.741871106    ","동물약국","","","000",""
"3210000","321000001120190004","20190429","","01","영업/정상","0000","정상","","","","","070-8808-3000","","","서울특별시 서초구 방배동 907-5번지 ","서울특별시 서초구 방배로 108 1층 (방배동)","06665","바른온누리약국","20190429165330","I","2019-05-01 02:20:35.0","","199612.525286649    ","442408.391525638    ","동물약국","","","000",""
